filename,word_count,long_video,deep_review_priority,novelty_score,coverage_score,rules_hit,rules_list
LIVE Day Trading Morning Show with Ross Cameron [wVTeclMlNlA].txt,3905,True,True,0.9719,0.0281,18,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-009_short_interest|ENTR-001_macd_gate|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-007_order_spoofing|ENTR-009_topping_tails|STOP-006_halt_offering|PROF-005_cold_market|MKTCOND-002_leading_gapper|MKTCOND-003_cheap_gappers|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-006_power_hour
Quality vs Quantity.txt,2820,True,True,0.9719,0.0281,16,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-006_reverse_splits|SCRN-007_foreign_stocks|SCRN-009_short_interest|ENTR-005_vwap|PROF-001_dont_cap_green|PROF-005_cold_market|PROF-006_start_small|MKTCOND-001_cold_hot_framework|MKTCOND-002_leading_gapper|MKTCOND-003_cheap_gappers|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-004_no_trade_days
Small Win on $LLL Day Trading Recap by Ross Cameron.txt,1251,False,False,0.9719,0.0281,6,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-004_price_range|ENTR-004_micro_pullback|PROF-001_dont_cap_green|PROF-005_cold_market
The MOST OBVIOUS Trades Today.txt,2664,True,True,0.9719,0.0281,9,SCRN-001_news_catalyst|SCRN-003_float|ENTR-004_micro_pullback|STOP-003_fifty_pct_daily_stop|STOP-004_thirty_pct_soft_stop|PROF-004_size_up_hot|PROF-006_start_small|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch
The TREND TRADING Day Trading Strategy (Millionaire Traders LOVE This).txt,11240,True,True,0.9719,0.0281,27,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-009_short_interest|SCRN-010_front_back_side|ENTR-001_macd_gate|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-008_double_bottom|ENTR-009_topping_tails|STOP-001_macd_hands_off|STOP-006_halt_offering|STOP-007_position_stop|PROF-002_scale_out|PROF-005_cold_market|PROF-006_start_small|MKTCOND-001_cold_hot_framework|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead|TIMING-006_power_hour
[LIVE] Live Day Trading Morning Show with Ross Cameron [Yn6akAKjKwQ].txt,7905,True,True,0.9719,0.0281,28,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-007_foreign_stocks|SCRN-009_short_interest|SCRN-010_front_back_side|ENTR-001_macd_gate|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-006_bull_flag|ENTR-009_topping_tails|STOP-001_macd_hands_off|STOP-005_fifty_pct_retrace|STOP-006_halt_offering|STOP-007_position_stop|PROF-002_scale_out|PROF-003_daily_goals|PROF-004_size_up_hot|PROF-005_cold_market|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range
"+$2,929.99 on the last day of July! Wahoo!.txt",2349,True,True,0.9718,0.0282,11,SCRN-001_news_catalyst|SCRN-004_price_range|SCRN-005_daily_chart_room|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|PROF-005_cold_market|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
Chinese Stocks Squeezing AGAIN.txt,4163,True,True,0.9718,0.0282,15,SCRN-001_news_catalyst|SCRN-003_float|SCRN-007_foreign_stocks|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-009_topping_tails|STOP-003_fifty_pct_daily_stop|STOP-007_position_stop|PROF-006_start_small|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-006_power_hour
Day Trading Watch List for MONDAY! [a7ONxKojI4E].txt,4964,True,True,0.9718,0.0282,14,SCRN-001_news_catalyst|SCRN-004_price_range|SCRN-008_sector_theme|SCRN-009_short_interest|ENTR-002_fcnh|STOP-006_halt_offering|PROF-005_cold_market|MKTCOND-001_cold_hot_framework|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-004_no_trade_days|TIMING-006_power_hour
Momentum is Moving Up +$7K! Ross' Trade Recap.txt,3331,True,True,0.9718,0.0282,17,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-009_short_interest|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|STOP-003_fifty_pct_daily_stop|STOP-006_halt_offering|PROF-003_daily_goals|PROF-004_size_up_hot|PROF-005_cold_market|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|TIMING-003_midday_dead
Trading An Unexpected Afternoon Short Squeeze.txt,4112,True,True,0.9718,0.0282,17,SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-009_short_interest|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|STOP-003_fifty_pct_daily_stop|STOP-006_halt_offering|PROF-001_dont_cap_green|PROF-004_size_up_hot|MKTCOND-002_leading_gapper|MKTCOND-003_cheap_gappers|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead|TIMING-006_power_hour
Watch List for TUESDAY & Game Plan for the Week!.txt,3662,True,True,0.9718,0.0282,17,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-009_short_interest|ENTR-003_dollar_levels|ENTR-007_order_spoofing|STOP-006_halt_offering|PROF-002_scale_out|PROF-004_size_up_hot|PROF-005_cold_market|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-006_power_hour
$INDO to $19.63 - Energy Stocks Surging Live Day Trading Morning Show with Ross Cameron.txt,4940,True,True,0.9717,0.0283,18,SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-008_sector_theme|SCRN-009_short_interest|SCRN-010_front_back_side|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-009_topping_tails|STOP-001_macd_hands_off|STOP-007_position_stop|PROF-004_size_up_hot|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range
6th Green Day in a Row! Ross' Trade Recap.txt,2588,True,True,0.9717,0.0283,17,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-009_short_interest|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-007_order_spoofing|STOP-005_fifty_pct_retrace|STOP-006_halt_offering|PROF-003_daily_goals|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead|TIMING-006_power_hour
Day Trading a Biotech Companies +500% in 1 Day.txt,2518,True,True,0.9717,0.0283,16,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-004_price_range|SCRN-007_foreign_stocks|SCRN-008_sector_theme|SCRN-010_front_back_side|STOP-003_fifty_pct_daily_stop|STOP-006_halt_offering|PROF-003_daily_goals|PROF-004_size_up_hot|PROF-005_cold_market|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead|TIMING-006_power_hour
Did we just have a 600% Short Squeeze YUP!!!.txt,2763,True,True,0.9717,0.0283,15,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|ENTR-004_micro_pullback|STOP-003_fifty_pct_daily_stop|PROF-001_dont_cap_green|PROF-003_daily_goals|PROF-005_cold_market|PROF-006_start_small|MKTCOND-001_cold_hot_framework|TIMING-001_premarket_watch|TIMING-005_session_length|TIMING-006_power_hour
Day Trading Recent SPAC's and IPO's during the Day Trading Morning Show.txt,10760,True,True,0.9716,0.0284,27,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-009_short_interest|SCRN-010_front_back_side|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-006_bull_flag|ENTR-007_order_spoofing|ENTR-008_double_bottom|ENTR-009_topping_tails|STOP-004_thirty_pct_soft_stop|STOP-005_fifty_pct_retrace|STOP-007_position_stop|PROF-001_dont_cap_green|PROF-002_scale_out|PROF-004_size_up_hot|PROF-005_cold_market|MKTCOND-001_cold_hot_framework|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
Day Trading Watch List for Monday! [k2X1iBTrEaI].txt,4736,True,True,0.9716,0.0284,13,SCRN-001_news_catalyst|SCRN-003_float|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-007_foreign_stocks|SCRN-009_short_interest|ENTR-004_micro_pullback|STOP-004_thirty_pct_soft_stop|STOP-006_halt_offering|PROF-001_dont_cap_green|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-006_power_hour
Day Trading Watchlist for Monday & Election Week Predictions!.txt,3954,True,True,0.9716,0.0284,17,SCRN-001_news_catalyst|SCRN-003_float|SCRN-005_daily_chart_room|SCRN-008_sector_theme|SCRN-009_short_interest|SCRN-010_front_back_side|ENTR-002_fcnh|ENTR-005_vwap|ENTR-009_topping_tails|STOP-003_fifty_pct_daily_stop|PROF-001_dont_cap_green|PROF-003_daily_goals|PROF-005_cold_market|MKTCOND-002_leading_gapper|MKTCOND-003_cheap_gappers|MKTCOND-005_seasonal|TIMING-006_power_hour
Game Plan for the Week.txt,5083,True,True,0.9716,0.0284,21,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-010_front_back_side|ENTR-001_macd_gate|ENTR-002_fcnh|ENTR-005_vwap|STOP-001_macd_hands_off|STOP-003_fifty_pct_daily_stop|STOP-004_thirty_pct_soft_stop|STOP-005_fifty_pct_retrace|STOP-006_halt_offering|PROF-001_dont_cap_green|PROF-003_daily_goals|PROF-004_size_up_hot|PROF-005_cold_market|PROF-006_start_small|MKTCOND-004_overall_market|MKTCOND-005_seasonal|TIMING-006_power_hour
Some will disagree with me....txt,4214,True,True,0.9716,0.0284,17,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|ENTR-004_micro_pullback|ENTR-007_order_spoofing|ENTR-009_topping_tails|PROF-001_dont_cap_green|PROF-005_cold_market|PROF-006_start_small|MKTCOND-001_cold_hot_framework|MKTCOND-003_cheap_gappers|MKTCOND-004_overall_market|TIMING-002_opening_range|TIMING-004_no_trade_days|TIMING-005_session_length
[LIVE] Live Day Trading Morning Show with Ross Cameron #stocks #daytrading [U0PoZbe9AaY].txt,2189,True,True,0.9716,0.0284,13,SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-008_sector_theme|ENTR-003_dollar_levels|PROF-001_dont_cap_green|PROF-003_daily_goals|PROF-005_cold_market|MKTCOND-001_cold_hot_framework|MKTCOND-003_cheap_gappers|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range
"+$9,373.32 on a 300% Short Squeeze.txt",1679,True,True,0.9715,0.0285,13,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-005_daily_chart_room|SCRN-008_sector_theme|ENTR-004_micro_pullback|ENTR-005_vwap|STOP-001_macd_hands_off|STOP-006_halt_offering|PROF-005_cold_market|PROF-006_start_small|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range
Another 250% Short Squeeze!.txt,3775,True,True,0.9715,0.0285,16,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-004_price_range|SCRN-009_short_interest|SCRN-010_front_back_side|ENTR-001_macd_gate|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-009_topping_tails|STOP-001_macd_hands_off|PROF-003_daily_goals|PROF-005_cold_market|PROF-006_start_small|MKTCOND-001_cold_hot_framework|MKTCOND-004_overall_market
$BFRG +50%.txt,1458,False,False,0.9714,0.0286,10,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|STOP-006_halt_offering|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
A Clean Slate +$819! Ross' Trade Recap.txt,2624,True,True,0.9714,0.0286,14,SCRN-001_news_catalyst|SCRN-003_float|SCRN-006_reverse_splits|SCRN-010_front_back_side|ENTR-002_fcnh|ENTR-007_order_spoofing|STOP-001_macd_hands_off|STOP-004_thirty_pct_soft_stop|PROF-003_daily_goals|MKTCOND-001_cold_hot_framework|MKTCOND-002_leading_gapper|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-003_midday_dead
Day 17 Mid Day Recap $7.8k on $FFHL and $MSDI.txt,4551,True,True,0.9714,0.0286,13,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-005_daily_chart_room|ENTR-002_fcnh|ENTR-003_dollar_levels|PROF-002_scale_out|PROF-005_cold_market|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead|TIMING-004_no_trade_days
From $3.00 to $9.00 in 45 minutes! SHORT SQUEEZE.txt,4688,True,True,0.9714,0.0286,18,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-009_short_interest|ENTR-003_dollar_levels|ENTR-004_micro_pullback|STOP-003_fifty_pct_daily_stop|STOP-006_halt_offering|STOP-007_position_stop|PROF-003_daily_goals|PROF-004_size_up_hot|PROF-005_cold_market|MKTCOND-001_cold_hot_framework|TIMING-002_opening_range|TIMING-004_no_trade_days
"Hitting My Daily Goal! +2,433 Ross' Trade Recap.txt",2182,True,True,0.9714,0.0286,15,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-009_short_interest|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-006_bull_flag|STOP-003_fifty_pct_daily_stop|PROF-003_daily_goals|MKTCOND-002_leading_gapper|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
My 40th Consecutive Green Day.txt,3125,True,True,0.9714,0.0286,16,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-006_reverse_splits|SCRN-008_sector_theme|ENTR-001_macd_gate|ENTR-002_fcnh|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-009_topping_tails|STOP-003_fifty_pct_daily_stop|PROF-001_dont_cap_green|PROF-006_start_small|MKTCOND-001_cold_hot_framework|MKTCOND-003_cheap_gappers|TIMING-002_opening_range
[LIVE] Day Trading Morning Show.txt,3647,True,True,0.9714,0.0286,19,SCRN-001_news_catalyst|SCRN-003_float|SCRN-005_daily_chart_room|SCRN-008_sector_theme|SCRN-009_short_interest|ENTR-001_macd_gate|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-009_topping_tails|PROF-001_dont_cap_green|PROF-002_scale_out|PROF-005_cold_market|MKTCOND-001_cold_hot_framework|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range
SPOOKY LIVE Day Trading Morning Show with Ross Cameron.txt,3582,True,True,0.9713,0.0287,16,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|STOP-004_thirty_pct_soft_stop|PROF-003_daily_goals|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
$ILAG +82% Day Trading Recap by Ross Cameron.txt,2457,True,True,0.9712,0.0288,8,SCRN-005_daily_chart_room|ENTR-002_fcnh|STOP-007_position_stop|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-002_opening_range
Day Trading Watch List for MONDAY! [MEwW0PSDUmY].txt,3635,True,True,0.9712,0.0288,13,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-007_foreign_stocks|STOP-006_halt_offering|PROF-001_dont_cap_green|PROF-004_size_up_hot|MKTCOND-002_leading_gapper|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-006_power_hour
LIVE Day Trading Morning Show with Ross Cameron [qq-e7RQJbD0].txt,2961,True,True,0.9712,0.0288,18,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-009_short_interest|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-007_order_spoofing|STOP-005_fifty_pct_retrace|MKTCOND-002_leading_gapper|MKTCOND-003_cheap_gappers|MKTCOND-004_overall_market|MKTCOND-005_seasonal|TIMING-002_opening_range|TIMING-003_midday_dead|TIMING-005_session_length|TIMING-006_power_hour
Day Trading Morning Show with Ross Cameron [J6RzFicX4o4].txt,2960,True,True,0.9711,0.0289,13,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-004_price_range|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-008_double_bottom|STOP-005_fifty_pct_retrace|PROF-004_size_up_hot|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-006_power_hour
Day Trading Morning Show with Ross Cameron [OabgnxTfsNA].txt,2290,True,True,0.9711,0.0289,8,SCRN-001_news_catalyst|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|PROF-001_dont_cap_green|PROF-005_cold_market|TIMING-001_premarket_watch|TIMING-002_opening_range
Day Trading in the 8am - 10am Profit Window.txt,5003,True,True,0.9711,0.0289,19,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-004_price_range|SCRN-007_foreign_stocks|SCRN-010_front_back_side|ENTR-001_macd_gate|ENTR-002_fcnh|ENTR-009_topping_tails|STOP-001_macd_hands_off|STOP-004_thirty_pct_soft_stop|STOP-006_halt_offering|PROF-003_daily_goals|PROF-004_size_up_hot|MKTCOND-002_leading_gapper|MKTCOND-003_cheap_gappers|TIMING-002_opening_range|TIMING-003_midday_dead|TIMING-006_power_hour
Max Loss Red Day [Ch8J7gwrrJg].txt,2767,True,True,0.9711,0.0289,16,SCRN-002_relative_volume|SCRN-005_daily_chart_room|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-005_vwap|ENTR-009_topping_tails|STOP-003_fifty_pct_daily_stop|STOP-004_thirty_pct_soft_stop|PROF-001_dont_cap_green|PROF-002_scale_out|PROF-003_daily_goals|PROF-005_cold_market|MKTCOND-001_cold_hot_framework|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-006_power_hour
"Ten Steps Forward, One Step Back -$1.6k Ross's Trade Recap.txt",1943,True,True,0.9711,0.0289,11,SCRN-003_float|SCRN-004_price_range|ENTR-002_fcnh|ENTR-003_dollar_levels|STOP-003_fifty_pct_daily_stop|PROF-001_dont_cap_green|PROF-005_cold_market|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
The Art of Patience.txt,2861,True,True,0.9711,0.0289,11,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-003_float|SCRN-008_sector_theme|SCRN-009_short_interest|PROF-003_daily_goals|PROF-005_cold_market|PROF-006_start_small|MKTCOND-001_cold_hot_framework|TIMING-004_no_trade_days|TIMING-006_power_hour
2nd Green Day in a Row! Day Trading Recap w Ross Cameron.txt,1394,False,False,0.971,0.029,12,SCRN-001_news_catalyst|SCRN-004_price_range|ENTR-003_dollar_levels|STOP-001_macd_hands_off|STOP-003_fifty_pct_daily_stop|STOP-006_halt_offering|PROF-001_dont_cap_green|PROF-003_daily_goals|MKTCOND-001_cold_hot_framework|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range
Day Trading WATCH LIST FOR MONDAY April 28.txt,2976,True,True,0.971,0.029,11,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|ENTR-006_bull_flag|ENTR-009_topping_tails|STOP-005_fifty_pct_retrace|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-006_power_hour
LIVE Day Trading Morning Show with Ross Cameron [GL11WqJJGcY].txt,1589,True,True,0.971,0.029,10,SCRN-001_news_catalyst|SCRN-002_relative_volume|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|ENTR-004_micro_pullback|PROF-004_size_up_hot|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-006_power_hour
LIVE Day Trading Recap $IMMX +107% Gap and Go Strategy.txt,2200,True,True,0.971,0.029,11,SCRN-003_float|SCRN-004_price_range|ENTR-002_fcnh|ENTR-004_micro_pullback|ENTR-008_double_bottom|PROF-003_daily_goals|MKTCOND-002_leading_gapper|MKTCOND-003_cheap_gappers|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
Live Day Trading Morning Show with Ross Cameron [8prXUf-iS_w].txt,3227,True,True,0.971,0.029,12,SCRN-003_float|SCRN-009_short_interest|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-008_double_bottom|ENTR-009_topping_tails|STOP-007_position_stop|PROF-001_dont_cap_green|PROF-005_cold_market|MKTCOND-002_leading_gapper|TIMING-001_premarket_watch|TIMING-002_opening_range
Ross hits a winner on $ALLG and $LLL Live Day Trading Morning Show.txt,3327,True,True,0.971,0.029,14,SCRN-001_news_catalyst|SCRN-004_price_range|SCRN-005_daily_chart_room|ENTR-002_fcnh|ENTR-003_dollar_levels|ENTR-004_micro_pullback|ENTR-005_vwap|ENTR-006_bull_flag|ENTR-007_order_spoofing|STOP-004_thirty_pct_soft_stop|PROF-001_dont_cap_green|PROF-005_cold_market|MKTCOND-002_leading_gapper|TIMING-002_opening_range
[LIVE] DAY TRADING Morning Show 9 00 - 9 30am ET with Ross Cameron [Ffil9oYcHqQ].txt,2971,True,True,0.971,0.029,14,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-007_foreign_stocks|ENTR-002_fcnh|ENTR-008_double_bottom|ENTR-009_topping_tails|PROF-001_dont_cap_green|MKTCOND-002_leading_gapper|MKTCOND-004_overall_market|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-003_midday_dead
90 Minutes Day Trading on FRIDAY.txt,3581,True,True,0.9709,0.0291,16,SCRN-001_news_catalyst|SCRN-003_float|SCRN-004_price_range|SCRN-005_daily_chart_room|SCRN-006_reverse_splits|SCRN-007_foreign_stocks|SCRN-010_front_back_side|ENTR-001_macd_gate|ENTR-004_micro_pullback|STOP-003_fifty_pct_daily_stop|PROF-006_start_small|MKTCOND-004_overall_market|MKTCOND-005_seasonal|TIMING-001_premarket_watch|TIMING-002_opening_range|TIMING-006_power_hour
